"country","countryCode","date","isVerified","position","productAsin","ratingScore","reviewDescription","reviewImages/0","reviewImages/1","reviewImages/2","reviewImages/3","reviewImages/4","reviewImages/5","reviewImages/6","reviewImages/7","reviewImages/8","reviewImages/9","reviewImages/10","reviewImages/11","reviewImages/12","reviewReaction","reviewTitle","reviewUrl","reviewedIn","variant"
"India",,"2023-02-11","true","33","B0856HNLDK","3","The cousins of the headphone are totally made up of bad quality material, after a small use the cousion are ruptured day by day.And also the Bluetooth connectivity is very very bad, most of the time it delayed and volume up and down controls from the headphone not working properly 😑 , some of the time latency is too high . It is just a waste of money","https://m.media-amazon.com/images/I/61ak-QhyCRL._SY88.jpg","https://m.media-amazon.com/images/I/71O4dFlDZFL._SY88.jpg","https://m.media-amazon.com/images/I/71ggzG3TXwL._SY88.jpg","https://m.media-amazon.com/images/I/91SfbUgy6mL._SY88.jpg","https://m.media-amazon.com/images/I/614UiB970eL._SY88.jpg","https://m.media-amazon.com/images/I/6150SAoevFL._SY88.jpg","https://m.media-amazon.com/images/I/61q0+n6T1gL._SY88.jpg","https://m.media-amazon.com/images/I/71jrd4ET0+L._SY88.jpg","https://m.media-amazon.com/images/I/81ssWPU+4kL._SY88.jpg","https://m.media-amazon.com/images/I/81glYvpNo8L._SY88.jpg",,,,"","Worst build quality","https://www.amazon.in/gp/customer-reviews/R3ONPAT09LZ0JU?ASIN=B0856HNLDK","Reviewed in India on 11 February 2023","Colour: RedStyle name: 2022Pattern name: Headsets"
"India",,"2023-01-18","true","34","B0856HNLDK","4","worth it","https://m.media-amazon.com/images/I/61ak-QhyCRL._SY88.jpg","https://m.media-amazon.com/images/I/71O4dFlDZFL._SY88.jpg","https://m.media-amazon.com/images/I/71ggzG3TXwL._SY88.jpg","https://m.media-amazon.com/images/I/91SfbUgy6mL._SY88.jpg","https://m.media-amazon.com/images/I/614UiB970eL._SY88.jpg","https://m.media-amazon.com/images/I/6150SAoevFL._SY88.jpg","https://m.media-amazon.com/images/I/61q0+n6T1gL._SY88.jpg","https://m.media-amazon.com/images/I/71jrd4ET0+L._SY88.jpg","https://m.media-amazon.com/images/I/81ssWPU+4kL._SY88.jpg","https://m.media-amazon.com/images/I/81glYvpNo8L._SY88.jpg",,,,"One person found this helpful","Awesome, just go for it","https://www.amazon.in/gp/customer-reviews/R1QYL2V5CELQWX?ASIN=B0856HNLDK","Reviewed in India on 18 January 2023","Colour: RedStyle name: 2022Pattern name: Headsets"
"India",,"2022-12-30","true","35","B0856HNLDK","4","Bought it for 1499. Now after 2 years 2 months, today it broke. After 6 months of use, the red coating started peeling off. But device showed no problems. Sound is clear, balanced, not very hogh but enough bass, good battery backup, charges faster, aux is available. Disadvantage is you can't fold it. Planning to buy it again, as I think this the best in segment. Now the rate has increased to 1799.","https://m.media-amazon.com/images/I/61ak-QhyCRL._SY88.jpg","https://m.media-amazon.com/images/I/71O4dFlDZFL._SY88.jpg","https://m.media-amazon.com/images/I/71ggzG3TXwL._SY88.jpg","https://m.media-amazon.com/images/I/91SfbUgy6mL._SY88.jpg","https://m.media-amazon.com/images/I/614UiB970eL._SY88.jpg","https://m.media-amazon.com/images/I/6150SAoevFL._SY88.jpg","https://m.media-amazon.com/images/I/61q0+n6T1gL._SY88.jpg","https://m.media-amazon.com/images/I/71jrd4ET0+L._SY88.jpg","https://m.media-amazon.com/images/I/81ssWPU+4kL._SY88.jpg","https://m.media-amazon.com/images/I/81glYvpNo8L._SY88.jpg",,,,"24 people found this helpful","Going to buy it again","https://www.amazon.in/gp/customer-reviews/R2MGT9GPFEHTPY?ASIN=B0856HNLDK","Reviewed in India on 30 December 2022","Colour: RedStyle name: 2022Pattern name: Headsets"
"India",,"2022-12-10","true","36","B0856HNLDK","4","The first thing I want to say is that the headphone is really bulky. I didn't notice the first few days of using but eventually it gives pain on the shoulder if worn for a longer period of time (3-4 hours), sound quality is good. Do not have any bass, ANC is not present in this headphone. It's a decent headphone for casual purposes. If you're a music lover or wear your headset for longer period of time then I think you should invest in other options, which is light weight and have ANC in them.","https://m.media-amazon.com/images/I/61ak-QhyCRL._SY88.jpg","https://m.media-amazon.com/images/I/71O4dFlDZFL._SY88.jpg","https://m.media-amazon.com/images/I/71ggzG3TXwL._SY88.jpg","https://m.media-amazon.com/images/I/91SfbUgy6mL._SY88.jpg","https://m.media-amazon.com/images/I/614UiB970eL._SY88.jpg","https://m.media-amazon.com/images/I/6150SAoevFL._SY88.jpg","https://m.media-amazon.com/images/I/61q0+n6T1gL._SY88.jpg","https://m.media-amazon.com/images/I/71jrd4ET0+L._SY88.jpg","https://m.media-amazon.com/images/I/81ssWPU+4kL._SY88.jpg","https://m.media-amazon.com/images/I/81glYvpNo8L._SY88.jpg",,,,"9 people found this helpful","Decent headphone","https://www.amazon.in/gp/customer-reviews/R326AAFTL0LMUL?ASIN=B0856HNLDK","Reviewed in India on 10 December 2022","Colour: Black SymphonyStyle name: 2022Pattern name: Headsets"
"India",,"2023-01-15","true","37","B0856HNLDK","4","The product is nice but need little improvement on sound quality according to its price.","https://m.media-amazon.com/images/I/61ak-QhyCRL._SY88.jpg","https://m.media-amazon.com/images/I/71O4dFlDZFL._SY88.jpg","https://m.media-amazon.com/images/I/71ggzG3TXwL._SY88.jpg","https://m.media-amazon.com/images/I/91SfbUgy6mL._SY88.jpg","https://m.media-amazon.com/images/I/614UiB970eL._SY88.jpg","https://m.media-amazon.com/images/I/6150SAoevFL._SY88.jpg","https://m.media-amazon.com/images/I/61q0+n6T1gL._SY88.jpg","https://m.media-amazon.com/images/I/71jrd4ET0+L._SY88.jpg","https://m.media-amazon.com/images/I/81ssWPU+4kL._SY88.jpg","https://m.media-amazon.com/images/I/81glYvpNo8L._SY88.jpg",,,,"2 people found this helpful","The price of the item should minimize...Rs. 1500 is value for the product","https://www.amazon.in/gp/customer-reviews/R2XPNB7QP2Y1HW?ASIN=B0856HNLDK","Reviewed in India on 15 January 2023","Colour: BlackStyle name: 2022Pattern name: Headsets"
"India",,"2023-02-03","true","38","B0856HNLDK","3","The frame of this headphone is plastic with steel strip for support which is of no use. One day while taking it off the ears casually, it cracked into 2 pieces(one earcuff and the rest frame seperate). It's of no use now 😐. Rest to say that sound is great and 1 software issue (80% volume is reached automatically after turn onwhich may blast your eardrum ,so 1st connect reduce the volume to normal and then only wear it)Do consider other options before buying...","https://m.media-amazon.com/images/I/61ak-QhyCRL._SY88.jpg","https://m.media-amazon.com/images/I/71O4dFlDZFL._SY88.jpg","https://m.media-amazon.com/images/I/71ggzG3TXwL._SY88.jpg","https://m.media-amazon.com/images/I/91SfbUgy6mL._SY88.jpg","https://m.media-amazon.com/images/I/614UiB970eL._SY88.jpg","https://m.media-amazon.com/images/I/6150SAoevFL._SY88.jpg","https://m.media-amazon.com/images/I/61q0+n6T1gL._SY88.jpg","https://m.media-amazon.com/images/I/71jrd4ET0+L._SY88.jpg","https://m.media-amazon.com/images/I/81ssWPU+4kL._SY88.jpg","https://m.media-amazon.com/images/I/81glYvpNo8L._SY88.jpg",,,,"","Good sound and worst built quality","https://www.amazon.in/gp/customer-reviews/R201FUL0BMV2AB?ASIN=B0856HNLDK","Reviewed in India on 3 February 2023","Colour: BlackStyle name: 2022Pattern name: Headsets"
"India",,"2023-01-14","true","39","B0856HNLDK","4","I bought it for ₹1700 and using it since 3 months, battery backup is really good and useful for office use as well.","https://m.media-amazon.com/images/I/61ak-QhyCRL._SY88.jpg","https://m.media-amazon.com/images/I/71O4dFlDZFL._SY88.jpg","https://m.media-amazon.com/images/I/71ggzG3TXwL._SY88.jpg","https://m.media-amazon.com/images/I/91SfbUgy6mL._SY88.jpg","https://m.media-amazon.com/images/I/614UiB970eL._SY88.jpg","https://m.media-amazon.com/images/I/6150SAoevFL._SY88.jpg","https://m.media-amazon.com/images/I/61q0+n6T1gL._SY88.jpg","https://m.media-amazon.com/images/I/71jrd4ET0+L._SY88.jpg","https://m.media-amazon.com/images/I/81ssWPU+4kL._SY88.jpg","https://m.media-amazon.com/images/I/81glYvpNo8L._SY88.jpg",,,,"2 people found this helpful","Good product at this price","https://www.amazon.in/gp/customer-reviews/RL0FV14VW6QYH?ASIN=B0856HNLDK","Reviewed in India on 14 January 2023","Colour: BlackStyle name: 2022Pattern name: Headsets"
"India",,"2023-01-14","true","40","B0856HNLDK","4","Good product","https://m.media-amazon.com/images/I/61ak-QhyCRL._SY88.jpg","https://m.media-amazon.com/images/I/71O4dFlDZFL._SY88.jpg","https://m.media-amazon.com/images/I/71ggzG3TXwL._SY88.jpg","https://m.media-amazon.com/images/I/91SfbUgy6mL._SY88.jpg","https://m.media-amazon.com/images/I/614UiB970eL._SY88.jpg","https://m.media-amazon.com/images/I/6150SAoevFL._SY88.jpg","https://m.media-amazon.com/images/I/61q0+n6T1gL._SY88.jpg","https://m.media-amazon.com/images/I/71jrd4ET0+L._SY88.jpg","https://m.media-amazon.com/images/I/81ssWPU+4kL._SY88.jpg","https://m.media-amazon.com/images/I/81glYvpNo8L._SY88.jpg",,,,"","This is a budget friendly piece of amazing volume. A good buy. I purchased it in 1700","https://www.amazon.in/gp/customer-reviews/R1XA7KD5YV8L5M?ASIN=B0856HNLDK","Reviewed in India on 14 January 2023","Colour: BlackStyle name: 2022Pattern name: Headsets"
"India","🇮🇳","2023-02-09","true","11","B0856HNLDK","4","It was not packed properly… but the product is amazing.","https://m.media-amazon.com/images/I/81+qSSlzObL._SY88.jpg","https://m.media-amazon.com/images/I/81lvDuBQgqL._SY88.jpg","https://m.media-amazon.com/images/I/81nLXtrxBpL._SY88.jpg","https://m.media-amazon.com/images/I/81BVgijZtsL._SY88.jpg","https://m.media-amazon.com/images/I/718oTNLE38L._SY88.jpg",,,,,,,,,"","Rockerzz 550 boat","https://www.amazon.in/gp/customer-reviews/R2J4L3E2LAZAWA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0856HNLDK","Reviewed in India 🇮🇳 on 9 February 2023","Colour: Maroon MaverickStyle name: 2022Pattern name: Headsets"
"India","🇮🇳","2023-01-18","true","12","B0856HNLDK","4","Good sound quality but bluetooth connectivity is sometime lagging but Ok nice not base is medium but overall sound is good not too good sound balanced headphone but I found at the upper parts of the both the earcups there are to holes c type I think it's manufacturing defect please reply me.","https://m.media-amazon.com/images/I/81+qSSlzObL._SY88.jpg","https://m.media-amazon.com/images/I/81lvDuBQgqL._SY88.jpg","https://m.media-amazon.com/images/I/81nLXtrxBpL._SY88.jpg","https://m.media-amazon.com/images/I/81BVgijZtsL._SY88.jpg","https://m.media-amazon.com/images/I/718oTNLE38L._SY88.jpg",,,,,,,,,"2 people found this helpful","Good sound quality","https://www.amazon.in/gp/customer-reviews/R3QO6FZP5I72Z7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0856HNLDK","Reviewed in India 🇮🇳 on 18 January 2023","Colour: Black SymphonyStyle name: 2022Pattern name: Headsets"
"India","🇮🇳","2023-02-04","true","13","B0856HNLDK","4","The headphones are really comfortable and provide a decent sound quality.","https://m.media-amazon.com/images/I/81+qSSlzObL._SY88.jpg","https://m.media-amazon.com/images/I/81lvDuBQgqL._SY88.jpg","https://m.media-amazon.com/images/I/81nLXtrxBpL._SY88.jpg","https://m.media-amazon.com/images/I/81BVgijZtsL._SY88.jpg","https://m.media-amazon.com/images/I/718oTNLE38L._SY88.jpg",,,,,,,,,"","Value for money","https://www.amazon.in/gp/customer-reviews/R2M0BC23O2SZ2G/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0856HNLDK","Reviewed in India 🇮🇳 on 4 February 2023","Colour: RedStyle name: 2022Pattern name: Headsets"
"India","🇮🇳","2023-01-21","true","14","B0856HNLDK","4","I am hearing a noise whenever I am watching a video, I just bought this product 2 weeks earlier from posting this review. I don't know whether it's supposed to come or not and I don't know how to fix it","https://m.media-amazon.com/images/I/81+qSSlzObL._SY88.jpg","https://m.media-amazon.com/images/I/81lvDuBQgqL._SY88.jpg","https://m.media-amazon.com/images/I/81nLXtrxBpL._SY88.jpg","https://m.media-amazon.com/images/I/81BVgijZtsL._SY88.jpg","https://m.media-amazon.com/images/I/718oTNLE38L._SY88.jpg",,,,,,,,,"2 people found this helpful","I am hearing a noise whenever I am watching a video","https://www.amazon.in/gp/customer-reviews/R3D5QPPYYO4FQW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0856HNLDK","Reviewed in India 🇮🇳 on 21 January 2023","Colour: BlackStyle name: 2022Pattern name: Headsets"
"India","🇮🇳","2023-01-27","true","15","B0856HNLDK","4","Good value for money. Sound quality is decent .connectivity is nice,overall quality of the product is good . noise cancelation is also ok","https://m.media-amazon.com/images/I/81+qSSlzObL._SY88.jpg","https://m.media-amazon.com/images/I/81lvDuBQgqL._SY88.jpg","https://m.media-amazon.com/images/I/81nLXtrxBpL._SY88.jpg","https://m.media-amazon.com/images/I/81BVgijZtsL._SY88.jpg","https://m.media-amazon.com/images/I/718oTNLE38L._SY88.jpg",,,,,,,,,"","Good product value for money","https://www.amazon.in/gp/customer-reviews/R1OLY5EAN6PIQN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0856HNLDK","Reviewed in India 🇮🇳 on 27 January 2023","Colour: BlackStyle name: 2022Pattern name: Headsets"
"India","🇮🇳","2023-02-13","true","16","B0856HNLDK","5","Been using this for two years,So far no issues faced, one of my best buys on Amazon•The best for Gaming and Music•The blutooth connectivity is quick•Battery life is good, goes for more than 3 days continuous use after a full charge (7hrs a day) (would've been better if it was TypeC charging)I got it for Rs.1500 back in 2021.A few cons:•There was pain on the ear for a few weeks, later it was not felt much.•The bass was fine, but no soo high.•When gaming on PC the mic was not good, but was perfect after plugging in AUX","https://m.media-amazon.com/images/I/81+qSSlzObL._SY88.jpg","https://m.media-amazon.com/images/I/81lvDuBQgqL._SY88.jpg","https://m.media-amazon.com/images/I/81nLXtrxBpL._SY88.jpg","https://m.media-amazon.com/images/I/81BVgijZtsL._SY88.jpg","https://m.media-amazon.com/images/I/718oTNLE38L._SY88.jpg",,,,,,,,,"","2 years !","https://www.amazon.in/gp/customer-reviews/R3J9VR0UAL29CZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0856HNLDK","Reviewed in India 🇮🇳 on 13 February 2023","Colour: BlackStyle name: 2022Pattern name: Headsets"
"India","🇮🇳","2023-02-02","true","17","B0856HNLDK","4","Bass is not good","https://m.media-amazon.com/images/I/81+qSSlzObL._SY88.jpg","https://m.media-amazon.com/images/I/81lvDuBQgqL._SY88.jpg","https://m.media-amazon.com/images/I/81nLXtrxBpL._SY88.jpg","https://m.media-amazon.com/images/I/81BVgijZtsL._SY88.jpg","https://m.media-amazon.com/images/I/718oTNLE38L._SY88.jpg",,,,,,,,,"","Rockers 550","https://www.amazon.in/gp/customer-reviews/R2394XJJZ9HK8R/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0856HNLDK","Reviewed in India 🇮🇳 on 2 February 2023","Colour: Black SymphonyStyle name: 2022Pattern name: Headsets"
"India","🇮🇳","2023-01-22","true","18","B0856HNLDK","4","The product is great, the sound quality is good, it take few seconds the connect over all for this price its worth the money.","https://m.media-amazon.com/images/I/81+qSSlzObL._SY88.jpg","https://m.media-amazon.com/images/I/81lvDuBQgqL._SY88.jpg","https://m.media-amazon.com/images/I/81nLXtrxBpL._SY88.jpg","https://m.media-amazon.com/images/I/81BVgijZtsL._SY88.jpg","https://m.media-amazon.com/images/I/718oTNLE38L._SY88.jpg",,,,,,,,,"","must buy","https://www.amazon.in/gp/customer-reviews/R12148N2JH42JD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0856HNLDK","Reviewed in India 🇮🇳 on 22 January 2023","Colour: RedStyle name: 2022Pattern name: Headsets"
"India","🇮🇳","2023-02-01","true","19","B0856HNLDK","4","Good product but bass is not good.","https://m.media-amazon.com/images/I/81+qSSlzObL._SY88.jpg","https://m.media-amazon.com/images/I/81lvDuBQgqL._SY88.jpg","https://m.media-amazon.com/images/I/81nLXtrxBpL._SY88.jpg","https://m.media-amazon.com/images/I/81BVgijZtsL._SY88.jpg","https://m.media-amazon.com/images/I/718oTNLE38L._SY88.jpg",,,,,,,,,"","Bass is less,boat rockers 900 is good for me.","https://www.amazon.in/gp/customer-reviews/RTTI1HP2AHNIP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0856HNLDK","Reviewed in India 🇮🇳 on 1 February 2023","Colour: Black SymphonyStyle name: 2022Pattern name: Headsets"
